cx,cy,nameascii,adm0name,adm0_a3
224.113076,94.17406153846153,Cadillac,United States of America,USA
223.61238799999998,92.93581538461538,Traverse City,United States of America,USA
225.21370399999998,91.48670769230769,Petoskey,United States of America,USA
220.149908,90.59630769230769,Escanaba,United States of America,USA
219.32824399999998,88.67863076923076,Marquette,United States of America,USA
216.50912,87.28875384615384,Hancock,United States of America,USA
111.374144,64.91923076923077,Wrangell,United States of America,USA
30.464864000000006,41.49216923076923,Shishmaref,United States of America,USA
104.01070399999998,60.98307692307692,Hoonah,United States of America,USA
10.949371999999983,75.15301538461537,Atka,United States of America,USA
23.752556,73.37684615384615,Nikolski,United States of America,USA
58.355215999999984,62.283353846153844,Karluk,United States of America,USA
36.84355999999997,68.79766153846154,False Pass,United States of America,USA
34.27261999999999,37.96212307692307,Kivalina,United States of America,USA
57.293576,57.140938461538454,Newhalen,United States of America,USA
50.87869999999998,62.30187692307692,Pilot Point,United States of America,USA
48.87853999999999,65.33955384615385,Chignik,United States of America,USA
53.05803199999997,59.610646153846155,King Salmon,United States of America,USA
40.442983999999996,57.0716923076923,Quinhagak,United States of America,USA
46.189663999999965,52.691953846153844,Aniak,United States of America,USA
36.511675999999994,49.206599999999995,Kotlit,United States of America,USA
43.15054399999997,47.19835384615384,Unalakleet,United States of America,USA
42.26364799999996,44.64432307692307,Koyuk,United States of America,USA
55.616444,49.3928,McGrath,United States of America,USA
58.83549199999999,41.989599999999996,Hughes,United States of America,USA
50.200999999999965,39.506323076923074,Ambler,United States of America,USA
25.625707999999975,43.041969230769226,Wales,United States of America,USA
38.80851199999998,39.955830769230765,Kotzebue,United States of America,USA
70.396784,52.68473846153846,Wasilla,United States of America,USA
83.310776,42.52418461538461,Circle,United States of America,USA
71.65811599999998,47.53435384615384,Denali Park,United States of America,USA
93.714416,57.555123076923074,Yakutat,United States of America,USA
65.33385200000001,57.326169230769224,Homer,United States of America,USA
85.02527599999999,48.365953846153836,Tanacross,United States of America,USA
68.79298399999999,38.73072307692308,Wiseman,United States of America,USA
54.68494399999997,153.06387692307692,Kailua-Kona,United States of America,USA
159.001496,89.97815384615383,Butte,United States of America,USA
196.217972,85.3784,Grand Forks,United States of America,USA
159.215552,97.47752307692306,Pocatello,United States of America,USA
135.03823999999997,87.0875846153846,Tacoma,United States of America,USA
153.984356,121.86304615384616,Yuma,United States of America,USA
159.20820799999998,117.30303076923076,Prescott,United States of America,USA
145.49868800000002,119.22555384615384,Long Beach,United States of America,USA
168.566084,106.52087692307691,Grand Junction,United States of America,USA
153.350396,106.15418461538461,Ely,United States of America,USA
141.63725599999998,106.35330769230768,Carson City,United States of America,USA
178.94186000000002,122.49670769230768,Carlsbad,United States of America,USA
174.785048,121.35021538461538,Alamogordo,United States of America,USA
134.17542799999998,98.78156923076924,Medford,United States of America,USA
136.801664,99.02484615384616,Klamath Falls,United States of America,USA
156.481856,111.28421538461538,St. George,United States of America,USA
161.15285599999999,103.75566153846154,Provo,United States of America,USA
175.671296,101.2120769230769,Laramie,United States of America,USA
207.505268,116.95335384615383,Little Rock,United States of America,USA
195.50366,109.80990769230769,Wichita,United States of America,USA
207.884024,107.75912307692307,Jefferson City,United States of America,USA
181.3373,94.58264615384616,Rapid City,United States of America,USA
208.252304,127.81283076923077,Lafayette,United States of America,USA
201.583844,129.96463076923075,Galveston,United States of America,USA
200.24075599999998,130.78266153846153,Freeport,United States of America,USA
196.287848,131.1524769230769,Victoria,United States of America,USA
183.410036,123.87333846153845,Odessa,United States of America,USA
192.71132,118.92239999999998,Wichita Falls,United States of America,USA
195.94451599999996,124.58292307692307,Waco,United States of America,USA
184.579892,119.72104615384615,Lubbock,United States of America,USA
254.679884,100.10941538461537,Hartford,United States of America,USA
257.716952,99.9871846153846,Providence,United States of America,USA
220.72457599999998,119.8406923076923,Birmingham,United States of America,USA
217.78352,126.66364615384614,Mobile,United States of America,USA
219.783572,127.28341538461538,Pensacola,United States of America,USA
230.67753199999999,133.62896923076923,St. Petersburg,United States of America,USA
215.778068,127.34404615384614,Biloxi,United States of America,USA
213.94206799999998,104.7824,Springfield,United States of America,USA
225.410156,108.6587846153846,Frankfort,United States of America,USA
237.590396,113.75995384615383,Greensboro,United States of America,USA
227.022164,104.9444769230769,Dayton,United States of America,USA
246.76110799999998,111.88029230769232,Virginia Beach,United States of America,USA
214.53963199999998,96.99473846153845,Madison,United States of America,USA
217.903508,93.5066923076923,Green Bay,United States of America,USA
249.73067600000002,103.83212307692307,Trenton,United States of America,USA
226.194344,97.8074923076923,Lansing,United States of America,USA
16.87803199999999,47.42278461538461,Gambell,United States of America,USA
71.18129599999997,52.641661538461534,Palmer,United States of America,USA
70.32355999999999,56.16933846153846,Seward,United States of America,USA
208.044728,88.11216923076923,Duluth,United States of America,USA
201.38523199999997,86.45973846153845,Bemidji,United States of America,USA
165.85874,83.8941846153846,Havre,United States of America,USA
154.72286,84.726,Kalispell,United States of America,USA
160.203212,96.05221538461538,Idaho Falls,United States of America,USA
148.239188,88.99007692307693,Lewiston,United States of America,USA
139.86476,88.54573846153846,Yakima,United States of America,USA
140.33456,86.57927692307692,Wenatchee,United States of America,USA
166.16924,125.03899999999999,Douglas,United States of America,USA
143.4293,115.43586153846154,Bakersfield,United States of America,USA
135.74391199999997,109.69273846153845,Oakland,United States of America,USA
145.55203999999998,117.04446153846153,Lancaster,United States of America,USA
136.66752799999998,105.00123076923076,Chico,United States of America,USA
136.53026,112.49058461538462,Monterey,United States of America,USA
137.13506,112.29436923076922,Salinas,United States of America,USA
173.97353600000002,114.18824615384614,Los Alamos,United States of America,USA
133.633808,94.65576923076922,Eugene,United States of America,USA
130.953032,96.29183076923076,Coos Bay,United States of America,USA
137.93134400000002,94.60332307692308,Bend,United States of America,USA
167.348708,93.52295384615384,Cody,United States of America,USA
209.116412,99.63535384615385,Cedar Rapids,United States of America,USA
205.13099599999998,111.10264615384614,Springfield,United States of America,USA
197.064152,102.3885076923077,Lincoln,United States of America,USA
207.231704,125.15283076923077,Alexandria,United States of America,USA
189.734948,122.42961538461539,Abilene,United States of America,USA
195.095528,138.05921538461538,Brownsville,United States of America,USA
200.37543200000002,122.6630923076923,Tyler,United States of America,USA
257.426216,96.67133846153845,Concord,United States of America,USA
221.24070799999998,116.99201538461537,Huntsville,United States of America,USA
232.830188,141.3263846153846,Key West,United States of America,USA
236.813552,136.08403076923076,West Palm Beach,United States of America,USA
231.034256,134.66895384615384,Sarasota,United States of America,USA
234.654092,130.18152307692307,Daytona Beach,United States of America,USA
231.528248,129.12624615384615,Gainesville,United States of America,USA
232.643564,136.33473846153845,Ft. Myers,United States of America,USA
233.52905600000003,125.53923076923076,Brunswick,United States of America,USA
232.34472799999998,120.00643076923076,Augusta,United States of America,USA
210.994532,122.65975384615383,Vicksburg,United States of America,USA
239.782472,119.46032307692306,Myrtle Beach,United States of America,USA
237.129236,121.60663076923076,Charleston,United States of America,USA
213.89400799999999,102.67572307692308,Peoria,United States of America,USA
218.9699,109.20015384615384,Evansville,United States of America,USA
223.30394,108.59621538461538,Louisville,United States of America,USA
226.30644800000002,109.01976923076921,Lexington,United States of America,USA
235.112876,115.82613846153845,Charlotte,United States of America,USA
235.55038399999998,101.71887692307692,Youngstown,United States of America,USA
233.80046,102.43901538461537,Canton,United States of America,USA
228.515372,100.35344615384615,Toledo,United States of America,USA
229.927148,104.39481538461538,Columbus,United States of America,USA
224.505872,116.15406153846153,Chattanooga,United States of America,USA
240.767,109.06963076923076,Charlottesville,United States of America,USA
239.16914,110.54339999999999,Lynchburg,United States of America,USA
213.99023599999998,92.47930769230769,Wausau,United States of America,USA
251.9477,97.95944615384614,Albany,United States of America,USA
245.52062,98.5087846153846,Ithaca,United States of America,USA
244.589552,103.69653846153845,Harrisburg,United States of America,USA
264.0518,92.85752307692307,Bangor,United States of America,USA
260.529272,95.5603846153846,Portland,United States of America,USA
227.62502,96.16529230769231,Saginaw,United States of America,USA
113.07298399999999,67.58859999999999,Ketchikan,United States of America,USA
29.361211999999966,71.1500923076923,Unalaska,United States of America,USA
44.134208,58.69698461538461,Togiak,United States of America,USA
51.49473199999997,52.25558461538461,Red Devil,United States of America,USA
30.405572000000006,52.806,Hooper Bay,United States of America,USA
44.95058,31.00659999999999,Wainwright,United States of America,USA
52.42039999999997,45.13981538461538,Galena,United States of America,USA
84.40946,32.32098461538462,Kaktovik,United States of America,USA
104.31007999999997,57.768138461538456,Skagway,United States of America,USA
79.236584,55.172,Cordova,United States of America,USA
66.03066799999999,55.14421538461538,Kenai,United States of America,USA
80.397908,40.75544615384615,Fort Yukon,United States of America,USA
136.21133600000002,111.60072307692307,Santa Cruz,United States of America,USA
147.55392799999998,118.42270769230768,San Bernardino,United States of America,USA
253.431512,101.52201538461537,Bridgeport,United States of America,USA
242.819756,96.75684615384614,Rochester,United States of America,USA
204.91294399999998,83.76032307692307,International Falls,United States of America,USA
205.69529599999998,92.51559999999999,St. Paul,United States of America,USA
168.590168,90.49432307692308,Billings,United States of America,USA
161.96382799999998,86.39576923076922,Great Falls,United States of America,USA
155.49819199999996,87.89936923076922,Missoula,United States of America,USA
185.98227199999997,84.64286153846153,Minot,United States of America,USA
196.80149600000001,87.88741538461538,Fargo,United States of America,USA
56.83068799999998,152.94993846153847,Hilo,United States of America,USA
134.11538,87.50241538461539,Olympia,United States of America,USA
147.270752,85.98955384615384,Spokane,United States of America,USA
134.738216,90.87253846153845,Vancouver,United States of America,USA
161.122292,115.84735384615384,Flagstaff,United States of America,USA
162.94349599999998,123.00813846153846,Tucson,United States of America,USA
141.74871199999998,117.67424615384616,Santa Barbara,United States of America,USA
141.621488,112.13756923076922,Fresno,United States of America,USA
131.11892,102.43104615384614,Eureka,United States of America,USA
177.58851199999998,107.07366153846154,Colorado Springs,United States of America,USA
141.50851999999998,105.4768,Reno,United States of America,USA
151.25119999999998,102.35846153846154,Elko,United States of America,USA
173.148524,116.07027692307692,Albuquerque,United States of America,USA
133.81654399999996,92.55372307692308,Salem,United States of America,USA
173.938112,97.48883076923077,Casper,United States of America,USA
199.489076,106.62587692307692,Topeka,United States of America,USA
202.04349200000001,106.48447692307693,Kansas City,United States of America,USA
198.86472799999999,113.64030769230769,Tulsa,United States of America,USA
196.944164,95.8528769230769,Sioux Falls,United States of America,USA
204.050564,122.30652307692307,Shreveport,United States of America,USA
210.36446,127.19532307692307,Baton Rouge,United States of America,USA
195.47957599999998,121.73209230769231,Ft. Worth,United States of America,USA
195.331076,133.6953076923077,Corpus Christi,United States of America,USA
194.5079,127.64784615384613,Austin,United States of America,USA
184.69987999999998,115.77099999999999,Amarillo,United States of America,USA
173.45924,124.02561538461538,El Paso,United States of America,USA
190.27646,134.2619846153846,Laredo,United States of America,USA
253.406132,93.63646153846153,Burlington,United States of America,USA
222.03494,122.63789230769231,Montgomery,United States of America,USA
226.834568,127.21438461538462,Tallahassee,United States of America,USA
233.79236,131.8540923076923,Orlando,United States of America,USA
233.0963,127.49686153846153,Jacksonville,United States of America,USA
234.44543599999997,123.45301538461538,Savannah,United States of America,USA
234.94958,118.6198923076923,Columbia,United States of America,USA
222.292304,104.94544615384615,Indianapolis,United States of America,USA
242.043992,118.17566153846153,Wilmington,United States of America,USA
227.698892,113.99935384615384,Knoxville,United States of America,USA
243.22788799999998,110.21213846153846,Richmond,United States of America,USA
233.190368,108.30232307692307,Charleston,United States of America,USA
245.220596,106.02269230769231,Baltimore,United States of America,USA
246.35351599999998,97.04987692307692,Syracuse,United States of America,USA
261.646964,94.03201538461538,Augusta,United States of America,USA
226.677968,88.80183076923076,Sault Ste. Marie,United States of America,USA
104.277356,63.50878461538461,Sitka,United States of America,USA
160.19845999999998,88.56846153846153,Helena,United States of America,USA
187.212716,88.0524,Bismarck,United States of America,USA
150.133616,95.71255384615384,Boise,United States of America,USA
136.630268,110.8106923076923,San Jose,United States of America,USA
137.54243599999998,107.75826153846154,Sacramento,United States of America,USA
152.547848,113.4201846153846,Las Vegas,United States of America,USA
174.83894,114.67706153846153,Santa Fe,United States of America,USA
134.63756,91.13186153846154,Portland,United States of America,USA
160.446428,102.49146153846152,Salt Lake City,United States of America,USA
177.52198399999997,101.6223846153846,Cheyenne,United States of America,USA
204.41085199999998,100.56904615384614,Des Moines,United States of America,USA
198.672812,101.38298461538461,Omaha,United States of America,USA
195.045956,115.19161538461537,Oklahoma City,United States of America,USA
188.251784,93.89373846153846,Pierre,United States of America,USA
192.67244,129.51426153846154,San Antonio,United States of America,USA
212.65773199999998,122.78823076923076,Jackson,United States of America,USA
240.36416,114.36141538461538,Raleigh,United States of America,USA
233.036252,100.82772307692306,Cleveland,United States of America,USA
226.405268,106.35330769230768,Cincinnati,United States of America,USA
220.827932,113.51603076923075,Nashville,United States of America,USA
213.097184,116.02967692307692,Memphis,United States of America,USA
246.041504,111.8927846153846,Norfolk,United States of America,USA
218.090996,97.03878461538461,Milwaukee,United States of America,USA
239.794568,97.45221538461537,Buffalo,United States of America,USA
237.10569199999998,103.31746153846154,Pittsburgh,United States of America,USA
63.27223999999998,61.762123076923075,Kodiak,United States of America,USA
38.524039999999985,67.96261538461539,Cold Bay,United States of America,USA
40.827139999999986,54.57226153846154,Bethel,United States of America,USA
28.697551999999973,36.486846153846145,Point Hope,United States of America,USA
52.75271599999999,29.44172307692307,Utqiaġvik,United States of America,USA
32.06261599999999,45.68376923076923,Nome,United States of America,USA
77.81822,53.75186153846153,Valdez,United States of America,USA
106.456256,60.50739999999999,Juneau,United States of America,USA
74.54733200000001,44.89158461538461,Fairbanks,United States of America,USA
72.24563599999996,31.831846153846143,Prudhoe Bay,United States of America,USA
205.290188,92.42481538461537,Minneapolis,United States of America,USA
50.18047999999996,149.09832307692307,Honolulu,United States of America,USA
135.453824,86.22421538461538,Seattle,United States of America,USA
160.110548,119.81226153846153,Phoenix,United States of America,USA
147.84217999999998,121.53576923076922,San Diego,United States of America,USA
212.52100399999998,107.61459999999998,St. Louis,United States of America,USA
213.001172,128.29895384615384,New Orleans,United States of America,USA
196.675352,121.53576923076922,Dallas,United States of America,USA
258.545204,98.76896923076923,Boston,United States of America,USA
231.202844,133.20186153846151,Tampa,United States of America,USA
248.70176,104.34689230769231,Philadelphia,United States of America,USA
229.710932,98.76896923076923,Detroit,United States of America,USA
69.29053999999996,53.550799999999995,Anchorage,United States of America,USA
135.27313999999998,109.6920923076923,San Francisco,United States of America,USA
177.122816,104.9712923076923,Denver,United States of America,USA
200.27671999999998,128.71787692307691,Houston,United States of America,USA
236.567636,138.37141538461537,Miami,United States of America,USA
226.541996,119.11786153846153,Atlanta,United States of America,USA
218.498912,99.96586153846154,Chicago,United States of America,USA
145.44134,118.73490769230769,Los Angeles,United States of America,USA
244.28553200000002,106.98136923076922,"Washington, D.C.",United States of America,USA
251.558684,102.55144615384614,New York,United States of America,USA
